Date,equity,cash,is_month_start,rebalanced,rebalance_reason,qqq_close,qqq_shares,qqq_weight,qqq_signal_today,qqq_pending_intent,qqq_pending_reason,qqq_pending_delta,qqq_executed_intent,qqq_exec_side,qqq_exec_shares,qqq_exec_price,spy_close,spy_shares,spy_weight,spy_signal_today,spy_pending_intent,spy_pending_reason,spy_pending_delta,spy_executed_intent,spy_exec_side,spy_exec_shares,spy_exec_price,gld_close,gld_shares,gld_weight,gld_signal_today,gld_pending_intent,gld_pending_reason,gld_pending_delta,gld_executed_intent,gld_exec_side,gld_exec_shares,gld_exec_price
2010-07-21,16757862,4619434,False,False,,38.937099,128025,0.2975,hold,,,0.0,,,0,0.0,80.825089,0,0.0,hold,,,0.0,,,0,0.0,115.849998,61748,0.4269,hold,,,0.0,,,0,0.0
2010-07-22,16946412,4619434,False,False,,39.922722,128025,0.3016,hold,,,0.0,,,0,0.0,82.629265,0,0.0,hold,,,0.0,,,0,0.0,116.860001,61748,0.4258,hold,,,0.0,,,0,0.0
2010-07-23,16931253,4619434,False,False,,40.175697,128025,0.3038,hold,,,0.0,,,0,0.0,83.346436,0,0.0,hold,,,0.0,,,0,0.0,116.089996,61748,0.4234,hold,,,0.0,,,0,0.0
2010-07-26,16938489,4619434,False,False,,40.507133,128025,0.3062,hold,,,0.0,,,0,0.0,84.2145,0,0.0,hold,,,0.0,,,0,0.0,115.519997,61748,0.4211,hold,,,0.0,,,0,0.0
2010-07-27,16812143,4619434,False,False,,40.489697,128025,0.3083,hold,,,0.0,,,0,0.0,84.207024,0,0.0,hold,,,0.0,,,0,0.0,113.510002,61748,0.4169,hold,,,0.0,,,0,0.0
2010-07-28,16787496,4619434,False,False,,40.166958,128025,0.3063,hold,,,0.0,,,0,0.0,83.663475,0,0.0,hold,,,0.0,,,0,0.0,113.779999,61748,0.4185,hold,,,0.0,,,0,0.0
2010-07-29,16781019,4619434,False,False,,39.870384,128025,0.3042,hold,,,0.0,,,0,0.0,83.255791,0,0.0,hold,,,0.0,,,0,0.0,114.290001,61748,0.4205,hold,,,0.0,,,0,0.0
2010-07-30,16866288,4619434,False,False,,39.957642,128025,0.3033,hold,,,0.0,,,0,0.0,83.240723,0,0.0,hold,,,0.0,,,0,0.0,115.489998,61748,0.4228,hold,,,0.0,,,0,0.0
2010-08-02,16965411,4619434,True,False,,40.707771,128025,0.3072,hold,,,0.0,,,0,0.0,85.120384,0,0.0,hold,,,0.0,,,0,0.0,115.540001,61748,0.4205,hold,,,0.0,,,0,0.0
2010-08-03,16970862,4619434,False,False,,40.533314,128025,0.3058,hold,,,0.0,,,0,0.0,84.712715,0,0.0,hold,,,0.0,,,0,0.0,115.989998,61748,0.422,hold,,,0.0,,,0,0.0
2010-08-04,17068422,4619434,False,False,,40.94326,128025,0.3071,hold,,,0.0,,,0,0.0,85.278915,0,0.0,hold,,,0.0,,,0,0.0,116.720001,61748,0.4223,hold,,,0.0,,,0,0.0
2010-08-05,17072195,4619434,False,False,,40.847328,128025,0.3063,hold,REDUCE_TO_TARGET,rebalance 2010-08-05,-107821.0,,,0,0.0,85.188339,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,5121658.0,,,0,0.0,116.980003,61748,0.4231,hold,REDUCE_TO_TARGET,rebalance 2010-08-05,-394403.0,,,0,0.0
2010-08-06,17129827,71,False,True,daily,40.786251,125349,0.2985,hold,,,0.0,REDUCE_TO_TARGET,sell,2676,40.281257,84.841103,60535,0.2998,hold,,,0.0,ENTER_TO_TARGET,buy,60535,84.350429,117.839996,58396,0.4017,hold,,,0.0,REDUCE_TO_TARGET,sell,3352,117.636028
2010-08-09,17166538,71,False,False,,41.065388,125349,0.2999,hold,,,0.0,,,0,0.0,85.293976,60535,0.3008,hold,,,0.0,,,0,0.0,117.400002,58396,0.3994,hold,,,0.0,,,0,0.0
2010-08-10,17113107,71,False,False,,40.707771,125349,0.2982,hold,,,0.0,,,0,0.0,84.833504,60535,0.3001,hold,,,0.0,,,0,0.0,117.730003,58396,0.4017,hold,,,0.0,,,0,0.0
2010-08-11,16810732,71,False,False,,39.600018,125349,0.2953,hold,,,0.0,,,0,0.0,82.508492,60535,0.2971,hold,,,0.0,,,0,0.0,117.339996,58396,0.4076,hold,,,0.0,,,0,0.0
2010-08-12,16824258,71,False,False,,39.285988,125349,0.2927,hold,,,0.0,,,0,0.0,82.002731,60535,0.2951,hold,,,0.0,,,0,0.0,118.769997,58396,0.4122,hold,,,0.0,,,0,0.0
2010-08-13,16772896,71,False,False,,39.006878,125349,0.2915,hold,,,0.0,,,0,0.0,81.761147,60535,0.2951,hold,,,0.0,,,0,0.0,118.739998,58396,0.4134,hold,,,0.0,,,0,0.0
2010-08-16,16837173,71,False,False,,39.076656,125349,0.2909,hold,,,0.0,,,0,0.0,81.723442,60535,0.2938,hold,,,0.0,,,0,0.0,119.730003,58396,0.4153,hold,,,0.0,,,0,0.0
2010-08-17,16961439,71,False,False,,39.57386,125349,0.2925,hold,,,0.0,,,0,0.0,82.727394,60535,0.2953,hold,,,0.0,,,0,0.0,119.75,58396,0.4123,hold,,,0.0,,,0,0.0
2010-08-18,17017703,71,False,False,,39.730831,125349,0.2926,hold,,,0.0,,,0,0.0,82.87841,60535,0.2948,hold,,,0.0,,,0,0.0,120.220001,58396,0.4125,hold,,,0.0,,,0,0.0
2010-08-19,16864906,71,False,False,,39.128986,125349,0.2908,hold,,,0.0,,,0,0.0,81.436546,60535,0.2923,hold,,,0.0,,,0,0.0,120.389999,58396,0.4169,hold,,,0.0,,,0,0.0
2010-08-20,16830947,71,False,False,,39.18132,125349,0.2918,hold,,,0.0,,,0,0.0,81.172348,60535,0.2919,hold,,,0.0,,,0,0.0,119.970001,58396,0.4162,hold,,,0.0,,,0,0.0
2010-08-23,16753009,71,False,False,,38.797535,125349,0.2903,hold,,,0.0,,,0,0.0,80.862846,60535,0.2922,hold,,,0.0,,,0,0.0,119.779999,58396,0.4175,hold,,,0.0,,,0,0.0
2010-08-24,16623475,71,False,False,,38.073586,125349,0.2871,hold,,,0.0,,,0,0.0,79.662605,60535,0.2901,hold,,,0.0,,,0,0.0,120.360001,58396,0.4228,hold,,,0.0,,,0,0.0
2010-08-25,16746527,71,False,False,,38.439922,125349,0.2877,hold,,,0.0,,,0,0.0,79.972107,60535,0.2891,hold,,,0.0,,,0,0.0,121.360001,58396,0.4232,hold,,,0.0,,,0,0.0
2010-08-26,16632776,71,False,False,,37.977631,125349,0.2862,hold,,,0.0,,,0,0.0,79.436134,60535,0.2891,hold,,,0.0,,,0,0.0,120.959999,58396,0.4247,hold,,,0.0,,,0,0.0
2010-08-27,16768127,71,False,False,,38.439922,125349,0.2874,hold,,,0.0,,,0,0.0,80.666557,60535,0.2912,hold,,,0.0,,,0,0.0,121.010002,58396,0.4214,hold,,,0.0,,,0,0.0
2010-08-30,16641164,71,False,False,,38.038689,125349,0.2865,hold,,,0.0,,,0,0.0,79.496506,60535,0.2892,hold,,,0.0,,,0,0.0,120.910004,58396,0.4243,hold,,,0.0,,,0,0.0
2010-08-31,16693088,71,False,False,,37.90786,125349,0.2847,hold,,,0.0,,,0,0.0,79.496506,60535,0.2883,hold,,,0.0,,,0,0.0,122.080002,58396,0.4271,hold,,,0.0,,,0,0.0
2010-09-01,16956396,71,True,False,,39.041779,125349,0.2886,hold,,,0.0,,,0,0.0,81.874405,60535,0.2923,hold,,,0.0,,,0,0.0,121.690002,58396,0.4191,hold,,,0.0,,,0,0.0
2010-09-02,17092253,71,False,False,,39.477894,125349,0.2895,hold,,,0.0,,,0,0.0,82.636826,60535,0.2927,hold,,,0.0,,,0,0.0,122.290001,58396,0.4178,hold,,,0.0,,,0,0.0
2010-09-03,17214032,71,False,False,,40.132072,125349,0.2922,hold,,,0.0,,,0,0.0,83.708755,60535,0.2944,hold,,,0.0,,,0,0.0,121.860001,58396,0.4134,hold,,,0.0,,,0,0.0
2010-09-07,17172071,71,False,False,,39.861687,125349,0.291,hold,,,0.0,,,0,0.0,82.765144,60535,0.2918,hold,,,0.0,,,0,0.0,122.699997,58396,0.4173,hold,,,0.0,,,0,0.0
2010-09-08,17267977,71,False,False,,40.341419,125349,0.2928,hold,,,0.0,,,0,0.0,83.346436,60535,0.2922,hold,,,0.0,,,0,0.0,122.709999,58396,0.415,hold,,,0.0,,,0,0.0
2010-09-09,17243807,71,False,False,,40.498428,125349,0.2944,hold,,,0.0,,,0,0.0,83.731415,60535,0.2939,hold,,,0.0,,,0,0.0,121.559998,58396,0.4117,hold,,,0.0,,,0,0.0
2010-09-10,17297910,71,False,False,,40.646687,125349,0.2945,hold,,,0.0,,,0,0.0,84.154167,60535,0.2945,hold,,,0.0,,,0,0.0,121.730003,58396,0.4109,hold,,,0.0,,,0,0.0
2010-09-13,17419220,71,False,False,,41.213669,125349,0.2966,hold,,,0.0,,,0,0.0,85.090202,60535,0.2957,hold,,,0.0,,,0,0.0,121.620003,58396,0.4077,hold,,,0.0,,,0,0.0
2010-09-14,17578036,71,False,False,,41.388107,125349,0.2951,hold,,,0.0,,,0,0.0,85.037346,60535,0.2929,hold,,,0.0,,,0,0.0,124.019997,58396,0.412,hold,,,0.0,,,0,0.0
2010-09-15,17625817,71,False,False,,41.649784,125349,0.2962,hold,,,0.0,,,0,0.0,85.361961,60535,0.2932,hold,,,0.0,,,0,0.0,123.940002,58396,0.4106,hold,,,0.0,,,0,0.0
2010-09-16,17685510,71,False,False,,41.815502,125349,0.2964,hold,,,0.0,,,0,0.0,85.339302,60535,0.2921,hold,,,0.0,,,0,0.0,124.629997,58396,0.4115,hold,,,0.0,,,0,0.0
2010-09-17,17699940,71,False,False,,41.957146,125349,0.2971,hold,,,0.0,,,0,0.0,85.371185,60535,0.292,hold,,,0.0,,,0,0.0,124.540001,58396,0.4109,hold,,,0.0,,,0,0.0
2010-09-20,17890285,71,False,False,,42.691551,125349,0.2991,hold,,,0.0,,,0,0.0,86.676506,60535,0.2933,hold,,,0.0,,,0,0.0,124.870003,58396,0.4076,hold,,,0.0,,,0,0.0
2010-09-21,17945200,71,False,False,,42.682819,125349,0.2981,hold,,,0.0,,,0,0.0,86.502029,60535,0.2918,hold,,,0.0,,,0,0.0,126.010002,58396,0.4101,hold,,,0.0,,,0,0.0
2010-09-22,17916315,71,False,False,,42.569153,125349,0.2978,hold,,,0.0,,,0,0.0,86.07695,60535,0.2908,hold,,,0.0,,,0,0.0,126.199997,58396,0.4113,hold,,,0.0,,,0,0.0
2010-09-23,17877698,71,False,False,,42.551662,125349,0.2983,hold,,,0.0,,,0,0.0,85.378761,60535,0.2891,hold,,,0.0,,,0,0.0,126.300003,58396,0.4125,hold,,,0.0,,,0,0.0
2010-09-24,18115552,71,False,False,,43.417221,125349,0.3004,hold,,,0.0,,,0,0.0,87.13945,60535,0.2912,hold,,,0.0,,,0,0.0,126.690002,58396,0.4084,hold,,,0.0,,,0,0.0
2010-09-27,18062446,71,False,False,,43.181152,125349,0.2997,hold,,,0.0,,,0,0.0,86.722054,60535,0.2906,hold,,,0.0,,,0,0.0,126.720001,58396,0.4097,hold,,,0.0,,,0,0.0
2010-09-28,18144619,71,False,False,,43.163673,125349,0.2982,hold,,,0.0,,,0,0.0,87.02562,60535,0.2903,hold,,,0.0,,,0,0.0,127.849998,58396,0.4115,hold,,,0.0,,,0,0.0
2010-09-29,18132503,71,False,False,,43.093727,125349,0.2979,hold,,,0.0,,,0,0.0,86.87384,60535,0.29,hold,,,0.0,,,0,0.0,127.949997,58396,0.4121,hold,,,0.0,,,0,0.0
2010-09-30,18090435,71,False,False,,42.901375,125349,0.2973,hold,,,0.0,,,0,0.0,86.615784,60535,0.2898,hold,,,0.0,,,0,0.0,127.910004,58396,0.4129,hold,,,0.0,,,0,0.0
2010-10-01,18164309,71,True,False,,42.848923,125349,0.2957,hold,,,0.0,,,0,0.0,86.980095,60535,0.2899,hold,,,0.0,,,0,0.0,128.910004,58396,0.4144,hold,,,0.0,,,0,0.0
2010-10-04,18040440,71,False,False,,42.385567,125349,0.2945,hold,,,0.0,,,0,0.0,86.327408,60535,0.2897,hold,,,0.0,,,0,0.0,128.460007,58396,0.4158,hold,,,0.0,,,0,0.0
2010-10-05,18422704,71,False,False,,43.417221,125349,0.2954,hold,,,0.0,,,0,0.0,88.065346,60535,0.2894,hold,,,0.0,,,0,0.0,130.990005,58396,0.4152,hold,,,0.0,,,0,0.0
2010-10-06,18423005,71,False,False,,43.041264,125349,0.2929,hold,,,0.0,,,0,0.0,88.057777,60535,0.2893,hold,,,0.0,,,0,0.0,131.809998,58396,0.4178,hold,,,0.0,,,0,0.0
2010-10-07,18352209,71,False,False,,43.198643,125349,0.2951,hold,,,0.0,,,0,0.0,87.951508,60535,0.2901,hold,,,0.0,,,0,0.0,130.369995,58396,0.4148,hold,,,0.0,,,0,0.0
2010-10-08,18494664,71,False,False,,43.495899,125349,0.2948,hold,,,0.0,,,0,0.0,88.444824,60535,0.2895,hold,,,0.0,,,0,0.0,131.660004,58396,0.4157,hold,,,0.0,,,0,0.0
2010-10-11,18538697,71,False,False,,43.513374,125349,0.2942,hold,,,0.0,,,0,0.0,88.528313,60535,0.2891,hold,,,0.0,,,0,0.0,132.289993,58396,0.4167,hold,,,0.0,,,0,0.0
2010-10-12,18573228,71,False,False,,43.810642,125349,0.2957,hold,,,0.0,,,0,0.0,88.801521,60535,0.2894,hold,,,0.0,,,0,0.0,131.960007,58396,0.4149,hold,,,0.0,,,0,0.0
2010-10-13,18783181,71,False,False,,44.169102,125349,0.2948,hold,,,0.0,,,0,0.0,89.492111,60535,0.2884,hold,,,0.0,,,0,0.0,134.070007,58396,0.4168,hold,,,0.0,,,0,0.0
2010-10-14,18790798,71,False,False,,44.081669,125349,0.2941,hold,,,0.0,,,0,0.0,89.143028,60535,0.2872,hold,,,0.0,,,0,0.0,134.75,58396,0.4188,hold,,,0.0,,,0,0.0
2010-10-15,18856604,71,False,False,,45.017162,125349,0.2993,hold,,,0.0,,,0,0.0,89.325172,60535,0.2868,hold,,,0.0,,,0,0.0,133.679993,58396,0.414,hold,,,0.0,,,0,0.0
2010-10-18,18897464,71,False,False,,44.851048,125349,0.2975,hold,,,0.0,,,0,0.0,89.765335,60535,0.2875,hold,,,0.0,,,0,0.0,134.279999,58396,0.4149,hold,,,0.0,,,0,0.0
2010-10-19,18530140,71,False,False,,44.431389,125349,0.3006,hold,,,0.0,,,0,0.0,88.589005,60535,0.2894,hold,,,0.0,,,0,0.0,130.110001,58396,0.41,hold,,,0.0,,,0,0.0
2010-10-20,18693723,71,False,False,,44.754879,125349,0.3001,hold,,,0.0,,,0,0.0,89.454185,60535,0.2897,hold,,,0.0,,,0,0.0,131.320007,58396,0.4102,hold,,,0.0,,,0,0.0
2010-10-21,18608595,71,False,False,,44.842316,125349,0.3021,hold,,,0.0,,,0,0.0,89.651505,60535,0.2916,hold,,,0.0,,,0,0.0,129.470001,58396,0.4063,hold,,,0.0,,,0,0.0
2010-10-22,18672240,71,False,False,,45.148312,125349,0.3031,hold,,,0.0,,,0,0.0,89.818451,60535,0.2912,hold,,,0.0,,,0,0.0,129.729996,58396,0.4057,hold,,,0.0,,,0,0.0
2010-10-25,18781123,71,False,False,,45.366894,125349,0.3028,hold,,,0.0,,,0,0.0,90.084084,60535,0.2904,hold,,,0.0,,,0,0.0,130.850006,58396,0.4069,hold,,,0.0,,,0,0.0
2010-10-26,18799138,71,False,False,,45.489292,125349,0.3033,hold,,,0.0,,,0,0.0,90.099289,60535,0.2901,hold,,,0.0,,,0,0.0,130.880005,58396,0.4066,hold,,,0.0,,,0,0.0
2010-10-27,18721631,71,False,False,,45.629169,125349,0.3055,hold,,,0.0,,,0,0.0,89.841232,60535,0.2905,hold,,,0.0,,,0,0.0,129.520004,58396,0.404,hold,,,0.0,,,0,0.0
2010-10-28,18835044,71,False,False,,45.72533,125349,0.3043,hold,,,0.0,,,0,0.0,89.856392,60535,0.2888,hold,,,0.0,,,0,0.0,131.240005,58396,0.4069,hold,,,0.0,,,0,0.0
2010-10-29,18906616,71,False,False,,45.62043,125349,0.3025,hold,,,0.0,,,0,0.0,89.924706,60535,0.2879,hold,,,0.0,,,0,0.0,132.619995,58396,0.4096,hold,,,0.0,,,0,0.0
2010-11-01,18871960,71,True,False,,45.655388,125349,0.3032,hold,,,0.0,,,0,0.0,89.955086,60535,0.2885,hold,,,0.0,,,0,0.0,131.919998,58396,0.4082,hold,,,0.0,,,0,0.0
2010-11-02,19009801,71,False,False,,46.144993,125349,0.3043,hold,,,0.0,,,0,0.0,90.668449,60535,0.2887,hold,,,0.0,,,0,0.0,132.490005,58396,0.407,hold,,,0.0,,,0,0.0
2010-11-03,19004430,71,False,False,,46.354824,125349,0.3057,hold,,,0.0,,,0,0.0,91.03273,60535,0.29,hold,,,0.0,,,0,0.0,131.570007,58396,0.4043,hold,,,0.0,,,0,0.0
2010-11-04,19442235,71,False,False,,46.923111,125349,0.3025,hold,,,0.0,,,0,0.0,92.785843,60535,0.2889,hold,,,0.0,,,0,0.0,136.029999,58396,0.4086,hold,,,0.0,,,0,0.0
2010-11-05,19483807,71,False,False,,46.923111,125349,0.3019,hold,,,0.0,,,0,0.0,93.134956,60535,0.2894,hold,,,0.0,,,0,0.0,136.380005,58396,0.4088,hold,,,0.0,,,0,0.0
2010-11-08,19562665,71,False,False,,46.984318,125349,0.3011,hold,,,0.0,,,0,0.0,92.960373,60535,0.2877,hold,,,0.0,,,0,0.0,137.779999,58396,0.4113,hold,,,0.0,,,0,0.0
2010-11-09,19362570,71,False,False,,46.730766,125349,0.3025,hold,,,0.0,,,0,0.0,92.292564,60535,0.2885,hold,,,0.0,,,0,0.0,135.589996,58396,0.4089,hold,,,0.0,,,0,0.0
2010-11-10,19511023,71,False,False,,46.966824,125349,0.3017,hold,,,0.0,,,0,0.0,92.664413,60535,0.2875,hold,,,0.0,,,0,0.0,137.240005,58396,0.4108,hold,,,0.0,,,0,0.0
2010-11-11,19477153,71,False,False,,46.669559,125349,0.3004,hold,,,0.0,,,0,0.0,92.315277,60535,0.2869,hold,,,0.0,,,0,0.0,137.660004,58396,0.4127,hold,,,0.0,,,0,0.0
2010-11-12,19083824,71,False,False,,45.908936,125349,0.3015,hold,,,0.0,,,0,0.0,91.222466,60535,0.2894,hold,,,0.0,,,0,0.0,133.690002,58396,0.4091,hold,,,0.0,,,0,0.0
2010-11-15,18979934,71,False,False,,45.734077,125349,0.302,hold,,,0.0,,,0,0.0,91.093483,60535,0.2905,hold,,,0.0,,,0,0.0,132.419998,58396,0.4074,hold,,,0.0,,,0,0.0
2010-11-16,18715099,71,False,False,,44.982193,125349,0.3013,hold,,,0.0,,,0,0.0,89.674255,60535,0.2901,hold,,,0.0,,,0,0.0,130.970001,58396,0.4087,hold,,,0.0,,,0,0.0
2010-11-17,18699841,71,False,False,,45.113338,125349,0.3024,hold,,,0.0,,,0,0.0,89.719788,60535,0.2904,hold,,,0.0,,,0,0.0,130.380005,58396,0.4072,hold,,,0.0,,,0,0.0
2010-11-18,18970595,71,False,False,,45.838989,125349,0.3029,hold,,,0.0,,,0,0.0,91.040306,60535,0.2905,hold,,,0.0,,,0,0.0,132.089996,58396,0.4066,hold,,,0.0,,,0,0.0
2010-11-19,18996566,71,False,False,,45.873978,125349,0.3027,hold,,,0.0,,,0,0.0,91.290771,60535,0.2909,hold,,,0.0,,,0,0.0,132.199997,58396,0.4064,hold,,,0.0,,,0,0.0
2010-11-22,19114939,71,False,False,,46.258659,125349,0.3033,hold,,,0.0,,,0,0.0,91.21489,60535,0.2889,hold,,,0.0,,,0,0.0,133.479996,58396,0.4078,hold,,,0.0,,,0,0.0
2010-11-23,18997253,71,False,False,,45.524254,125349,0.3004,hold,,,0.0,,,0,0.0,89.894371,60535,0.2864,hold,,,0.0,,,0,0.0,134.410004,58396,0.4132,hold,,,0.0,,,0,0.0
2010-11-24,19179289,71,False,False,,46.442261,125349,0.3035,hold,,,0.0,,,0,0.0,91.222466,60535,0.2879,hold,,,0.0,,,0,0.0,134.179993,58396,0.4085,hold,,,0.0,,,0,0.0
2010-11-26,19014131,71,False,False,,46.136257,125349,0.3041,hold,,,0.0,,,0,0.0,90.159981,60535,0.287,hold,,,0.0,,,0,0.0,133.110001,58396,0.4088,hold,,,0.0,,,0,0.0
2010-11-29,19049642,71,False,False,,46.101265,125349,0.3034,hold,,,0.0,,,0,0.0,90.433205,60535,0.2874,hold,,,0.0,,,0,0.0,133.509995,58396,0.4093,hold,,,0.0,,,0,0.0
2010-11-30,19060261,71,False,False,,45.541744,125349,0.2995,hold,,,0.0,,,0,0.0,89.924706,60535,0.2856,hold,,,0.0,,,0,0.0,135.419998,58396,0.4149,hold,,,0.0,,,0,0.0
2010-12-01,19294250,71,True,False,,46.503456,125349,0.3021,hold,,,0.0,,,0,0.0,91.837219,60535,0.2881,hold,,,0.0,,,0,0.0,135.380005,58396,0.4097,hold,,,0.0,,,0,0.0
2010-12-02,19414124,71,False,False,,46.975567,125349,0.3033,hold,,,0.0,,,0,0.0,93.013527,60535,0.29,hold,,,0.0,,,0,0.0,135.199997,58396,0.4067,hold,,,0.0,,,0,0.0
2010-12-03,19612226,71,False,False,,47.097965,125349,0.301,hold,,,0.0,,,0,0.0,93.263992,60535,0.2879,hold,,,0.0,,,0,0.0,138.070007,58396,0.4111,hold,,,0.0,,,0,0.0
2010-12-06,19664793,71,False,False,,47.080479,125349,0.3001,hold,,,0.0,,,0,0.0,93.165329,60535,0.2868,hold,,,0.0,,,0,0.0,139.110001,58396,0.4131,hold,,,0.0,,,0,0.0
2010-12-07,19518883,71,False,False,,47.106705,125349,0.3025,hold,,,0.0,,,0,0.0,93.21846,60535,0.2891,hold,,,0.0,,,0,0.0,136.5,58396,0.4084,hold,,,0.0,,,0,0.0
2010-12-08,19461618,71,False,False,,47.281586,125349,0.3045,hold,,,0.0,,,0,0.0,93.559944,60535,0.291,hold,,,0.0,,,0,0.0,134.789993,58396,0.4044,hold,,,0.0,,,0,0.0
2010-12-09,19523018,71,False,False,,47.325272,125349,0.3039,hold,,,0.0,,,0,0.0,93.924263,60535,0.2912,hold,,,0.0,,,0,0.0,135.369995,58396,0.4049,hold,,,0.0,,,0,0.0
2010-12-10,19597884,71,False,False,,47.640022,125349,0.3047,hold,,,0.0,,,0,0.0,94.470657,60535,0.2918,hold,,,0.0,,,0,0.0,135.410004,58396,0.4035,hold,,,0.0,,,0,0.0
2010-12-13,19618111,71,False,False,,47.473915,125349,0.3033,hold,,,0.0,,,0,0.0,94.531372,60535,0.2917,hold,,,0.0,,,0,0.0,136.050003,58396,0.405,hold,,,0.0,,,0,0.0
2010-12-14,19641716,71,False,False,,47.561352,125349,0.3035,hold,,,0.0,,,0,0.0,94.614845,60535,0.2916,hold,,,0.0,,,0,0.0,136.179993,58396,0.4049,hold,,,0.0,,,0,0.0
2010-12-15,19502803,71,False,False,,47.351528,125349,0.3043,hold,,,0.0,,,0,0.0,94.182281,60535,0.2923,hold,,,0.0,,,0,0.0,134.699997,58396,0.4033,hold,,,0.0,,,0,0.0
2010-12-16,19529934,71,False,False,,47.718723,125349,0.3063,hold,,,0.0,,,0,0.0,94.728676,60535,0.2936,hold,,,0.0,,,0,0.0,133.809998,58396,0.4001,hold,,,0.0,,,0,0.0
2010-12-17,19564121,71,False,False,,47.760761,125349,0.306,hold,,,0.0,,,0,0.0,94.830154,60535,0.2934,hold,,,0.0,,,0,0.0,134.199997,58396,0.4006,hold,,,0.0,,,0,0.0
2010-12-20,19635510,71,False,False,,47.795799,125349,0.3051,hold,,,0.0,,,0,0.0,95.059052,60535,0.2931,hold,,,0.0,,,0,0.0,135.110001,58396,0.4018,hold,,,0.0,,,0,0.0
2010-12-21,19720493,71,False,False,,48.084885,125349,0.3056,hold,,,0.0,,,0,0.0,95.66172,60535,0.2936,hold,,,0.0,,,0,0.0,135.320007,58396,0.4007,hold,,,0.0,,,0,0.0
2010-12-22,19721642,71,False,False,,48.076138,125349,0.3056,hold,,,0.0,,,0,0.0,95.959274,60535,0.2945,hold,,,0.0,,,0,0.0,135.050003,58396,0.3999,hold,,,0.0,,,0,0.0
2010-12-23,19675180,71,False,False,,47.953495,125349,0.3055,hold,,,0.0,,,0,0.0,95.82193,60535,0.2948,hold,,,0.0,,,0,0.0,134.660004,58396,0.3997,hold,,,0.0,,,0,0.0
2010-12-27,19701805,71,False,False,,47.979755,125349,0.3053,hold,,,0.0,,,0,0.0,95.8601,60535,0.2945,hold,,,0.0,,,0,0.0,135.020004,58396,0.4002,hold,,,0.0,,,0,0.0
2010-12-28,19827607,71,False,False,,47.892155,125349,0.3028,hold,,,0.0,,,0,0.0,95.997398,60535,0.2931,hold,,,0.0,,,0,0.0,137.220001,58396,0.4041,hold,,,0.0,,,0,0.0
2010-12-29,19873557,71,False,False,,47.997295,125349,0.3027,hold,,,0.0,,,0,0.0,96.066063,60535,0.2926,hold,,,0.0,,,0,0.0,137.710007,58396,0.4046,hold,,,0.0,,,0,0.0
2010-12-30,19810337,71,False,False,,47.883415,125349,0.303,hold,,,0.0,,,0,0.0,95.913506,60535,0.2931,hold,,,0.0,,,0,0.0,137.029999,58396,0.4039,hold,,,0.0,,,0,0.0
2010-12-31,19888449,71,False,False,,47.708206,125349,0.3007,hold,,,0.0,,,0,0.0,95.936378,60535,0.292,hold,,,0.0,,,0,0.0,138.720001,58396,0.4073,hold,,,0.0,,,0,0.0
2011-01-03,19999780,71,True,False,,48.452824,125349,0.3037,hold,,,0.0,,,0,0.0,96.928185,60535,0.2934,hold,,,0.0,,,0,0.0,138.0,58396,0.4029,hold,,,0.0,,,0,0.0
2011-01-04,19802367,71,False,False,,48.417786,125349,0.3065,hold,,,0.0,,,0,0.0,96.874771,60535,0.2961,hold,,,0.0,,,0,0.0,134.75,58396,0.3974,hold,,,0.0,,,0,0.0
2011-01-05,19862268,71,False,False,,48.829514,125349,0.3082,hold,,,0.0,,,0,0.0,97.378311,60535,0.2968,hold,,,0.0,,,0,0.0,134.369995,58396,0.3951,hold,,,0.0,,,0,0.0
2011-01-06,19838953,71,False,False,,48.987206,125349,0.3095,hold,,,0.0,,,0,0.0,97.187538,60535,0.2966,hold,,,0.0,,,0,0.0,133.830002,58396,0.3939,hold,,,0.0,,,0,0.0
2011-01-07,19807318,71,False,False,,48.943401,125349,0.3097,hold,,,0.0,,,0,0.0,96.996826,60535,0.2964,hold,,,0.0,,,0,0.0,133.580002,58396,0.3938,hold,,,0.0,,,0,0.0
2011-01-10,19854526,71,False,False,,49.127388,125349,0.3102,hold,,,0.0,,,0,0.0,96.874771,60535,0.2954,hold,,,0.0,,,0,0.0,134.119995,58396,0.3945,hold,,,0.0,,,0,0.0
2011-01-11,19930222,71,False,False,,49.197449,125349,0.3094,hold,,,0.0,,,0,0.0,97.218056,60535,0.2953,hold,,,0.0,,,0,0.0,134.910004,58396,0.3953,hold,,,0.0,,,0,0.0
2011-01-12,20059375,71,False,False,,49.547855,125349,0.3096,hold,,,0.0,,,0,0.0,98.095444,60535,0.296,hold,,,0.0,,,0,0.0,135.460007,58396,0.3943,hold,,,0.0,,,0,0.0
2011-01-13,19969533,71,False,False,,49.565369,125349,0.3111,hold,,,0.0,,,0,0.0,97.935219,60535,0.2969,hold,,,0.0,,,0,0.0,134.050003,58396,0.392,hold,,,0.0,,,0,0.0
2011-01-14,19979185,71,False,False,,49.9333,125349,0.3133,hold,,,0.0,,,0,0.0,98.644745,60535,0.2989,hold,,,0.0,,,0,0.0,132.690002,58396,0.3878,hold,,,0.0,,,0,0.0
