Date,equity,active_tranches,avg_entry_price,ma250_equity,ma250_position,ma200_equity,ma200_position,ma150_equity,ma150_position,drawdown_pct
2011-10-04,20749006,0,,0,0,0,0,0,0,-17.34
2011-10-05,20749006,0,,0,0,0,0,0,0,-17.34
2011-10-06,20749006,0,,0,0,0,0,0,0,-17.34
2011-10-07,20749006,0,,0,0,0,0,0,0,-17.34
2011-10-10,20749006,0,,0,0,0,0,0,0,-17.34
2011-10-11,20749006,0,,0,0,0,0,0,0,-17.34
2011-10-12,20749006,0,,0,0,0,0,0,0,-17.34
2011-10-13,20749006,0,,0,0,0,0,0,0,-17.34
2011-10-14,20771253,1,51.148340061999995,6938577,135221,0,0,0,0,-17.25
2011-10-17,20568217,2,51.188123560735264,6831244,135221,6820584,135010,0,0,-18.06
2011-10-18,20737435,2,51.188123560735264,6915919,135221,6905127,135010,0,0,-17.39
2011-10-19,20354151,3,51.130500794281474,6782345,135221,6771762,135010,6800000,135573,-18.92
2011-10-20,20253942,3,51.130500794281474,6748953,135221,6738422,135010,6766522,135573,-19.32
2011-10-21,20508059,3,51.130500794281474,6833629,135221,6822966,135010,6851418,135573,-18.3
2011-10-24,20933961,3,51.130500794281474,6975547,135221,6964663,135010,6993706,135573,-16.61
2011-10-25,20522372,3,51.130500794281474,6838399,135221,6827728,135010,6856200,135573,-18.25
2011-10-26,20497319,3,51.130500794281474,6830051,135221,6819393,135010,6847830,135573,-18.35
2011-10-27,21062807,3,51.130500794281474,7018481,135221,7007530,135010,7036751,135573,-16.09
2011-10-28,21095023,3,51.130500794281474,7029216,135221,7018248,135010,7047514,135573,-15.96
2011-10-31,20740690,3,51.130500794281474,6911146,135221,6900362,135010,6929137,135573,-17.38
2011-11-01,20200254,3,51.130500794281474,6731063,135221,6720560,135010,6748585,135573,-19.53
2011-11-02,20372050,3,51.130500794281474,6788309,135221,6777716,135010,6805980,135573,-18.84
2011-11-03,20794383,3,51.130500794281474,6929038,135221,6918226,135010,6947075,135573,-17.16
2011-11-04,20687004,3,51.130500794281474,6893257,135221,6882501,135010,6911201,135573,-17.59
2011-11-07,20833744,3,51.130500794281474,6942153,135221,6931321,135010,6960225,135573,-17.01
2011-11-08,21073552,3,51.130500794281474,7022062,135221,7011104,135010,7040341,135573,-16.05
2011-11-09,20332680,3,51.130500794281474,6775190,135221,6764618,135010,6792827,135573,-19.0
2011-11-10,20321939,3,51.130500794281474,6771611,135221,6761045,135010,6789239,135573,-19.04
2011-11-11,20704903,3,51.130500794281474,6899222,135221,6888456,135010,6917181,135573,-17.52
2011-11-14,20576058,3,51.130500794281474,6856288,135221,6845590,135010,6874136,135573,-18.03
2011-11-15,20805119,3,51.130500794281474,6932615,135221,6921797,135010,6950662,135573,-17.12
2011-11-16,20461524,3,51.130500794281474,6818123,135221,6807484,135010,6835872,135573,-18.49
2011-11-17,19981932,3,51.130500794281474,6658315,135221,6647925,135010,6675647,135573,-20.4
2011-11-18,19828039,3,51.130500794281474,6607035,135221,6596725,135010,6624234,135573,-21.01
2011-11-21,19448651,3,51.130500794281474,6480616,135221,6470504,135010,6497486,135573,-22.52
2011-11-22,19513076,3,51.130500794281474,6502084,135221,6491938,135010,6519010,135573,-22.27
2011-11-23,19072848,3,51.130500794281474,6355392,135221,6345475,135010,6371936,135573,-24.02
2011-11-25,18926115,3,51.130500794281474,6306498,135221,6296657,135010,6322915,135573,-24.6
2011-11-28,19584656,3,51.130500794281474,6525935,135221,6515752,135010,6542923,135573,-21.98
2011-11-29,19462971,3,51.130500794281474,6485388,135221,6475268,135010,6502270,135573,-22.47
2011-11-30,20182356,3,51.130500794281474,6725099,135221,6714606,135010,6742606,135573,-19.6
2011-12-01,20321939,3,51.130500794281474,6771611,135221,6761045,135010,6789239,135573,-19.04
2011-12-02,20264674,3,51.130500794281474,6752530,135221,6741993,135010,6770107,135573,-19.27
2011-12-05,20486575,3,51.130500794281474,6826471,135221,6815819,135010,6844241,135573,-18.39
2011-12-06,20429312,3,51.130500794281474,6807390,135221,6796768,135010,6825110,135573,-18.62
2011-12-07,20429312,3,51.130500794281474,6807390,135221,6796768,135010,6825110,135573,-18.62
2011-12-08,20085723,3,51.130500794281474,6692900,135221,6682456,135010,6710323,135573,-19.99
2011-12-09,20407840,3,51.130500794281474,6800235,135221,6789624,135010,6817937,135573,-18.7
2011-12-12,20178776,3,51.130500794281474,6723907,135221,6713415,135010,6741410,135573,-19.61
2011-12-13,19956882,3,51.130500794281474,6649968,135221,6639591,135010,6667279,135573,-20.5
2011-12-14,19645498,3,51.130500794281474,6546209,135221,6535994,135010,6563250,135573,-21.74
2011-12-15,19591819,3,51.130500794281474,6528322,135221,6518135,135010,6545316,135573,-21.95
2011-12-16,19692684,3,51.130500794281474,6561932,135221,6551693,135010,6579014,135573,-21.55
2011-12-19,19498849,3,51.130500794281474,6497343,135221,6487205,135010,6514257,135573,-22.32
2011-12-20,20076776,3,51.130500794281474,6689918,135221,6679479,135010,6707333,135573,-20.02
2011-12-21,19789603,3,51.130500794281474,6594227,135221,6583938,135010,6611393,135573,-21.17
2011-12-22,19958314,3,51.130500794281474,6650445,135221,6640067,135010,6667757,135573,-20.49
2011-12-23,20130620,3,51.130500794281474,6707860,135221,6697393,135010,6725322,135573,-19.81
2011-12-27,20205703,3,51.130500794281474,6732879,135221,6722373,135010,6750406,135573,-19.51
2011-12-28,19972176,3,51.130500794281474,6655064,135221,6644679,135010,6672388,135573,-20.44
2011-12-29,20115893,3,51.130500794281474,6702953,135221,6692493,135010,6720402,135573,-19.87
2011-12-30,20058395,3,51.130500794281474,6683794,135221,6673364,135010,6701192,135573,-20.09
2012-01-03,20442831,3,51.130500794281474,6811895,135221,6801265,135010,6829627,135573,-18.56
2012-01-04,20529056,3,51.130500794281474,6840626,135221,6829952,135010,6858433,135573,-18.22
2012-01-05,20697912,3,51.130500794281474,6896892,135221,6886130,135010,6914846,135573,-17.55
2012-01-06,20769764,3,51.130500794281474,6920834,135221,6910035,135010,6938850,135573,-17.26
2012-01-09,20701502,3,51.130500794281474,6898088,135221,6887324,135010,6916045,135573,-17.53
2012-01-10,20852400,3,51.130500794281474,6948370,135221,6937528,135010,6966458,135573,-16.93
2012-01-11,20895517,3,51.130500794281474,6962737,135221,6951873,135010,6980862,135573,-16.76
2012-01-12,20978149,3,51.130500794281474,6990272,135221,6979364,135010,7008468,135573,-16.43
2012-01-13,20902698,3,51.130500794281474,6965130,135221,6954262,135010,6983262,135573,-16.73
2012-01-17,21093114,3,51.130500794281474,7028580,135221,7017613,135010,7046877,135573,-15.97
2012-01-18,21373349,3,51.130500794281474,7121959,135221,7110846,135010,7140499,135573,-14.86
2012-01-19,21506288,3,51.130500794281474,7166257,135221,7155075,135010,7184912,135573,-14.33
2012-01-20,21473944,3,51.130500794281474,7155479,135221,7144314,135010,7174106,135573,-14.46
2012-01-23,21481133,3,51.130500794281474,7157875,135221,7146706,135010,7176508,135573,-14.43
2012-01-24,21441615,3,51.130500794281474,7144707,135221,7133558,135010,7163305,135573,-14.58
2012-01-25,21711072,3,51.130500794281474,7234495,135221,7223206,135010,7253327,135573,-13.51
2012-01-26,21635622,3,51.130500794281474,7209353,135221,7198104,135010,7228120,135573,-13.81
2012-01-27,21700286,3,51.130500794281474,7230901,135221,7219617,135010,7249724,135573,-13.55
2012-01-30,21718254,3,51.130500794281474,7236888,135221,7225595,135010,7255726,135573,-13.48
2012-01-31,21746997,3,51.130500794281474,7246466,135221,7235158,135010,7265329,135573,-13.37
2012-02-01,21923043,3,51.130500794281474,7305127,135221,7293728,135010,7324143,135573,-12.67
2012-02-02,21991304,3,51.130500794281474,7327873,135221,7316438,135010,7346948,135573,-12.39
2012-02-03,22293092,3,51.130500794281474,7428434,135221,7416843,135010,7447771,135573,-11.19
2012-02-06,22275134,3,51.130500794281474,7422450,135221,7410868,135010,7441772,135573,-11.26
2012-02-07,22321837,3,51.130500794281474,7438012,135221,7426406,135010,7457375,135573,-11.08
2012-02-08,22440399,3,51.130500794281474,7477519,135221,7465851,135010,7496984,135573,-10.61
2012-02-09,22602078,3,51.130500794281474,7531393,135221,7519641,135010,7550999,135573,-9.96
2012-02-10,22443995,3,51.130500794281474,7478717,135221,7467047,135010,7498185,135573,-10.59
2012-02-13,22652374,3,51.130500794281474,7548153,135221,7536375,135010,7567802,135573,-9.76
2012-02-14,22709858,3,51.130500794281474,7567308,135221,7555499,135010,7587006,135573,-9.53
2012-02-15,22551766,3,51.130500794281474,7514629,135221,7502903,135010,7534190,135573,-10.16
2012-02-16,22860751,3,51.130500794281474,7617588,135221,7605701,135010,7637417,135573,-8.93
2012-02-17,22788895,3,51.130500794281474,7593644,135221,7581795,135010,7613411,135573,-9.22
2012-02-21,22853565,3,51.130500794281474,7615193,135221,7603311,135010,7635017,135573,-8.96
2012-02-22,22749382,3,51.130500794281474,7580478,135221,7568649,135010,7600211,135573,-9.37
2012-02-23,22900277,3,51.130500794281474,7630758,135221,7618851,135010,7650622,135573,-8.77
2012-02-24,22979312,3,51.130500794281474,7657094,135221,7645146,135010,7677027,135573,-8.46
2012-02-27,23011649,3,51.130500794281474,7667869,135221,7655904,135010,7687830,135573,-8.33
2012-02-28,23245175,3,51.130500794281474,7745685,135221,7733598,135010,7765848,135573,-7.4
2012-02-29,23140991,3,51.130500794281474,7710968,135221,7698936,135010,7731041,135573,-7.81
2012-03-01,23324215,3,51.130500794281474,7772022,135221,7759895,135010,7792254,135573,-7.08
2012-03-02,23306255,3,51.130500794281474,7766038,135221,7753919,135010,7786254,135573,-7.16
2012-03-05,23065534,3,51.130500794281474,7685825,135221,7673832,135010,7705832,135573,-8.11
2012-03-06,22839193,3,51.130500794281474,7610404,135221,7598529,135010,7630215,135573,-9.02
2012-03-07,23015245,3,51.130500794281474,7669068,135221,7657101,135010,7689032,135573,-8.32
2012-03-08,23263142,3,51.130500794281474,7751671,135221,7739576,135010,7771850,135573,-7.33
2012-03-09,23360147,3,51.130500794281474,7783995,135221,7771849,135010,7804258,135573,-6.94
2012-03-12,23370932,3,51.130500794281474,7787589,135221,7775437,135010,7807861,135573,-6.9
2012-03-13,23805640,3,51.130500794281474,7932441,135221,7920064,135010,7953091,135573,-5.17
2012-03-14,23888277,3,51.130500794281474,7959977,135221,7947556,135010,7980698,135573,-4.84
2012-03-15,23956541,3,51.130500794281474,7982724,135221,7970268,135010,8003504,135573,-4.57
2012-03-16,23939629,3,51.130500794281474,7977089,135221,7964641,135010,7997854,135573,-4.63
2012-03-19,24108769,3,51.130500794281474,8033449,135221,8020914,135010,8054361,135573,-3.96
2012-03-20,24151960,3,51.130500794281474,8047841,135221,8035283,135010,8068791,135573,-3.79
2012-03-21,24155556,3,51.130500794281474,8049039,135221,8036480,135010,8069992,135573,-3.77
2012-03-22,24105176,3,51.130500794281474,8032252,135221,8019718,135010,8053161,135573,-3.97
2012-03-23,24090782,3,51.130500794281474,8027456,135221,8014930,135010,8048352,135573,-4.03
2012-03-26,24511845,3,51.130500794281474,8167761,135221,8155016,135010,8189023,135573,-2.35
2012-03-27,24547835,3,51.130500794281474,8179754,135221,8166990,135010,8201047,135573,-2.21
2012-03-28,24450680,3,51.130500794281474,8147380,135221,8134667,135010,8168589,135573,-2.6
2012-03-29,24357091,3,51.130500794281474,8116195,135221,8103530,135010,8137322,135573,-2.97
2012-03-30,24310316,3,51.130500794281474,8100608,135221,8087968,135010,8121695,135573,-3.16
2012-04-02,24562219,3,51.130500794281474,8184547,135221,8171776,135010,8205852,135573,-2.15
2012-04-03,24555029,3,51.130500794281474,8182151,135221,8169383,135010,8203450,135573,-2.18
2012-04-04,24220342,3,51.130500794281474,8070627,135221,8058034,135010,8091636,135573,-3.51
2012-04-05,24371496,3,51.130500794281474,8120994,135221,8108322,135010,8142135,135573,-2.91
2012-04-09,24187944,3,51.130500794281474,8059832,135221,8047255,135010,8080813,135573,-3.64
2012-04-10,23799269,3,51.130500794281474,7930318,135221,7917944,135010,7950962,135573,-5.19
2012-04-11,23914429,3,51.130500794281474,7968692,135221,7956257,135010,7989435,135573,-4.73
2012-04-12,24187944,3,51.130500794281474,8059832,135221,8047255,135010,8080813,135573,-3.64
2012-04-13,23820865,3,51.130500794281474,7937515,135221,7925129,135010,7958177,135573,-5.11
2012-04-16,23554558,3,51.130500794281474,7848776,135221,7836529,135010,7869208,135573,-6.17
2012-04-17,24033193,3,51.130500794281474,8008266,135221,7995770,135010,8029113,135573,-4.26
2012-04-18,23972003,3,51.130500794281474,7987876,135221,7975412,135010,8008670,135573,-4.5
2012-04-19,23702101,3,51.130500794281474,7897940,135221,7885616,135010,7918500,135573,-5.58
2012-04-20,23637329,3,51.130500794281474,7876357,135221,7864067,135010,7896860,135573,-5.84
2012-04-23,23421389,3,51.130500794281474,7804402,135221,7792224,135010,7824718,135573,-6.7
2012-04-24,23295433,3,51.130500794281474,7762432,135221,7750319,135010,7782638,135573,-7.2
2012-04-25,23914429,3,51.130500794281474,7968692,135221,7956257,135010,7989435,135573,-4.73
2012-04-26,24054785,3,51.130500794281474,8015461,135221,8002953,135010,8036326,135573,-4.17
2012-04-27,24198747,3,51.130500794281474,8063432,135221,8050849,135010,8084422,135573,-3.6
2012-04-30,24026000,3,51.130500794281474,8005869,135221,7993377,135010,8026709,135573,-4.29
2012-05-01,24065593,3,51.130500794281474,8019062,135221,8006549,135010,8039937,135573,-4.13
2012-05-02,24133961,3,51.130500794281474,8041844,135221,8029295,135010,8062778,135573,-3.86
2012-05-03,23878445,3,51.130500794281474,7956701,135221,7944286,135010,7977414,135573,-4.88
2012-05-04,23284636,3,51.130500794281474,7758834,135221,7746727,135010,7779031,135573,-7.24
2012-05-07,23306232,3,51.130500794281474,7766030,135221,7753912,135010,7786246,135573,-7.16
2012-05-08,23219851,3,51.130500794281474,7737246,135221,7725173,135010,7757387,135573,-7.5
2012-05-09,23147888,3,51.130500794281474,7713267,135221,7701231,135010,7733346,135573,-7.79
2012-05-10,23101095,3,51.130500794281474,7697674,135221,7685663,135010,7717713,135573,-7.97
2012-05-11,23097497,3,51.130500794281474,7696476,135221,7684466,135010,7716511,135573,-7.99
2012-05-14,22881569,3,51.130500794281474,7624525,135221,7612627,135010,7644372,135573,-8.85
2012-05-15,22805991,3,51.130500794281474,7599341,135221,7587483,135010,7619123,135573,-9.15
2012-05-16,22651240,3,51.130500794281474,7547775,135221,7535997,135010,7567423,135573,-9.77
2012-05-17,22172588,3,51.130500794281474,7388280,135221,7376751,135010,7407513,135573,-11.67
2012-05-18,21884685,3,51.130500794281474,7292345,135221,7280966,135010,7311328,135573,-12.82
2012-05-21,22496488,3,51.130500794281474,7496209,135221,7484512,135010,7515723,135573,-10.38
2012-05-22,22471299,3,51.130500794281474,7487815,135221,7476131,135010,7507307,135573,-10.48
2012-05-23,22514477,3,51.130500794281474,7502203,135221,7490497,135010,7521733,135573,-10.31
2012-05-24,22366931,3,51.130500794281474,7453038,135221,7441409,135010,7472440,135573,-10.9
2012-05-25,22338138,3,51.130500794281474,7443444,135221,7431829,135010,7462820,135573,-11.01
2012-05-29,22622443,3,51.130500794281474,7538179,135221,7526417,135010,7557802,135573,-9.88
2012-05-30,22431704,3,51.130500794281474,7474622,135221,7462958,135010,7494079,135573,-10.64
2012-05-31,22334540,3,51.130500794281474,7442245,135221,7430632,135010,7461618,135573,-11.03
2012-06-01,21740725,3,51.130500794281474,7244375,135221,7233071,135010,7263234,135573,-13.39
2012-06-04,21906275,3,51.130500794281474,7299540,135221,7288149,135010,7318541,135573,-12.73
2012-06-05,21996243,3,51.130500794281474,7329518,135221,7318081,135010,7348598,135573,-12.37
2012-06-06,22500092,3,51.130500794281474,7497410,135221,7485711,135010,7516927,135573,-10.37
2012-06-07,22410113,3,51.130500794281474,7467427,135221,7455775,135010,7486866,135573,-10.73
2012-06-08,22626048,3,51.130500794281474,7539381,135221,7527616,135010,7559007,135573,-9.87
2012-06-11,22244573,3,51.130500794281474,7412266,135221,7400700,135010,7431562,135573,-11.39
2012-06-12,22514477,3,51.130500794281474,7502203,135221,7490497,135010,7521733,135573,-10.31
2012-06-13,22359728,3,51.130500794281474,7450638,135221,7439012,135010,7470033,135573,-10.93
2012-06-14,22442506,3,51.130500794281474,7478221,135221,7466552,135010,7497688,135573,-10.6
2012-06-15,22721336,3,51.130500794281474,7571132,135221,7559318,135010,7590841,135573,-9.49
2012-06-18,22934157,3,51.130500794281474,7642048,135221,7630123,135010,7661941,135573,-8.64
2012-06-19,23172223,3,51.130500794281474,7721376,135221,7709327,135010,7741476,135573,-7.69
2012-06-20,23190265,3,51.130500794281474,7727388,135221,7715330,135010,7747503,135573,-7.62
2012-06-21,22613125,3,51.130500794281474,7535074,135221,7523317,135010,7554689,135573,-9.92
2012-06-22,22851190,3,51.130500794281474,7614402,135221,7602520,135010,7634223,135573,-8.97
2012-06-25,22411126,3,51.130500794281474,7467765,135221,7456112,135010,7487204,135573,-10.72
2012-06-26,22551800,3,51.130500794281474,7514640,135221,7502914,135010,7534202,135573,-10.16
2012-06-27,22688875,3,51.130500794281474,7560316,135221,7548518,135010,7579996,135573,-9.62
2012-06-28,22436365,3,51.130500794281474,7476175,135221,7464509,135010,7495636,135573,-10.62
2012-06-29,23143366,3,51.130500794281474,7711760,135221,7699727,135010,7731835,135573,-7.8
2012-07-02,23211894,3,51.130500794281474,7734595,135221,7722526,135010,7754729,135573,-7.53
2012-07-03,23406688,3,51.130500794281474,7799503,135221,7787333,135010,7819807,135573,-6.76
2012-07-05,23421121,3,51.130500794281474,7804313,135221,7792135,135010,7824629,135573,-6.7
2012-07-06,23128942,3,51.130500794281474,7706954,135221,7694928,135010,7727016,135573,-7.86
2012-07-09,23085655,3,51.130500794281474,7692530,135221,7680526,135010,7712555,135573,-8.03
2012-07-10,22858411,3,51.130500794281474,7616808,135221,7604923,135010,7636636,135573,-8.94
2012-07-11,22732156,3,51.130500794281474,7574737,135221,7562918,135010,7594456,135573,-9.44
2012-07-12,22519340,3,51.130500794281474,7503824,135221,7492115,135010,7523357,135573,-10.29
2012-07-13,22862014,3,51.130500794281474,7618009,135221,7606121,135010,7637839,135573,-8.93
2012-07-16,22797083,3,51.130500794281474,7596372,135221,7584519,135010,7616147,135573,-9.18
2012-07-17,22916119,3,51.130500794281474,7636037,135221,7624122,135010,7655915,135573,-8.71
2012-07-18,23226338,3,51.130500794281474,7739408,135221,7727331,135010,7759554,135573,-7.47
2012-07-19,23482434,3,51.130500794281474,7824743,135221,7812534,135010,7845112,135573,-6.45
2012-07-20,23172223,3,51.130500794281474,7721376,135221,7709327,135010,7741476,135573,-7.69
2012-07-23,22890868,3,51.130500794281474,7627623,135221,7615721,135010,7647479,135573,-8.81
2012-07-24,22710516,3,51.130500794281474,7567527,135221,7555718,135010,7587226,135573,-9.53
2012-07-25,22559014,3,51.130500794281474,7517044,135221,7505314,135010,7536612,135573,-10.13
2012-07-26,22858411,3,51.130500794281474,7616808,135221,7604923,135010,7636636,135573,-8.94
2012-07-27,23399473,3,51.130500794281474,7797099,135221,7784933,135010,7817396,135573,-6.78
2012-07-30,23381447,3,51.130500794281474,7791093,135221,7778936,135010,7811374,135573,-6.86
2012-07-31,23374224,3,51.130500794281474,7788686,135221,7776533,135010,7808961,135573,-6.89
2012-08-01,23305687,3,51.130500794281474,7765848,135221,7753730,135010,7786064,135573,-7.16
2012-08-02,23222728,3,51.130500794281474,7738205,135221,7726130,135010,7758348,135573,-7.49
2012-08-03,23662794,3,51.130500794281474,7884842,135221,7872539,135010,7905368,135573,-5.74
2012-08-06,23843154,3,51.130500794281474,7944941,135221,7932544,135010,7965623,135573,-5.02
2012-08-07,24041552,3,51.130500794281474,8011051,135221,7998551,135010,8031905,135573,-4.23
2012-08-08,24030722,3,51.130500794281474,8007443,135221,7994948,135010,8028287,135573,-4.27
2012-08-09,24102865,3,51.130500794281474,8031482,135221,8018949,135010,8052389,135573,-3.98
2012-08-10,24117291,3,51.130500794281474,8036289,135221,8023749,135010,8057208,135573,-3.93
2012-08-13,24175009,3,51.130500794281474,8055521,135221,8042952,135010,8076491,135573,-3.7
2012-08-14,24185826,3,51.130500794281474,8059126,135221,8046551,135010,8080105,135573,-3.65
2012-08-15,24247149,3,51.130500794281474,8079560,135221,8066953,135010,8100592,135573,-3.41
2012-08-16,24535719,3,51.130500794281474,8175716,135221,8162959,135010,8196999,135573,-2.26
2012-08-17,24643930,3,51.130500794281474,8211774,135221,8198960,135010,8233151,135573,-1.83
2012-08-20,24679994,3,51.130500794281474,8223791,135221,8210959,135010,8245199,135573,-1.68
2012-08-21,24582608,3,51.130500794281474,8191341,135221,8178559,135010,8212664,135573,-2.07
2012-08-22,24683620,3,51.130500794281474,8224999,135221,8212165,135010,8246410,135573,-1.67
2012-08-23,24481617,3,51.130500794281474,8157689,135221,8144959,135010,8178924,135573,-2.47
2012-08-24,24633114,3,51.130500794281474,8208170,135221,8195362,135010,8229537,135573,-1.87
2012-08-27,24672791,3,51.130500794281474,8221391,135221,8208563,135010,8242793,135573,-1.71
2012-08-28,24672791,3,51.130500794281474,8221391,135221,8208563,135010,8242793,135573,-1.71
2012-08-29,24672791,3,51.130500794281474,8221391,135221,8208563,135010,8242793,135573,-1.71
2012-08-30,24423901,3,51.130500794281474,8138457,135221,8125757,135010,8159642,135573,-2.7
2012-08-31,24586220,3,51.130500794281474,8192544,135221,8179760,135010,8213871,135573,-2.06
2012-09-04,24560965,3,51.130500794281474,8184129,135221,8171358,135010,8205433,135573,-2.16
2012-09-05,24535719,3,51.130500794281474,8175716,135221,8162959,135010,8196999,135573,-2.26
2012-09-06,25080397,3,51.130500794281474,8357213,135221,8344172,135010,8378968,135573,-0.09
2012-09-07,25044327,3,51.130500794281474,8345193,135221,8332172,135010,8366917,135573,-0.23
2012-09-10,24723282,3,51.130500794281474,8238216,135221,8225361,135010,8259661,135573,-1.51
2012-09-11,24683620,3,51.130500794281474,8224999,135221,8212165,135010,8246410,135573,-1.67
2012-09-12,24755750,3,51.130500794281474,8249034,135221,8236163,135010,8270508,135573,-1.38
2012-09-13,25091211,3,51.130500794281474,8360816,135221,8347770,135010,8382581,135573,-0.05
2012-09-14,25314845,3,51.130500794281474,8435335,135221,8422172,135010,8457293,135573,0.0
2012-09-17,25325681,3,51.130500794281474,8438946,135221,8425777,135010,8460913,135573,0.0
2012-09-18,25347320,3,51.130500794281474,8446156,135221,8432977,135010,8468143,135573,0.0
2012-09-19,25394209,3,51.130500794281474,8461780,135221,8448576,135010,8483807,135573,0.0
2012-09-20,25368966,3,51.130500794281474,8453369,135221,8440178,135010,8475374,135573,-0.1
2012-09-21,25376202,3,51.130500794281474,8455780,135221,8442586,135010,8477792,135573,-0.07
2012-09-24,25227885,3,51.130500794281474,8406358,135221,8393241,135010,8428241,135573,-0.65
2012-09-25,24873388,3,51.130500794281474,8288234,135221,8275301,135010,8309809,135573,-2.05
2012-09-26,24670805,3,51.130500794281474,8220729,135221,8207902,135010,8242129,135573,-2.85
2012-09-27,25010848,3,51.130500794281474,8334038,135221,8321033,135010,8355732,135573,-1.51
2012-09-28,24804649,3,51.130500794281474,8265328,135221,8252431,135010,8286844,135573,-2.32
2012-10-01,24768478,3,51.130500794281474,8253276,135221,8240397,135010,8274760,135573,-2.46
2012-10-02,24840818,3,51.130500794281474,8277381,135221,8264465,135010,8298928,135573,-2.18
2012-10-03,24999979,3,51.130500794281474,8330416,135221,8317417,135010,8352101,135573,-1.55
2012-10-04,25086808,3,51.130500794281474,8359349,135221,8346305,135010,8381109,135573,-1.21
2012-10-05,24952961,3,51.130500794281474,8314749,135221,8301774,135010,8336393,135573,-1.74
2012-10-08,24725062,3,51.130500794281474,8238809,135221,8225953,135010,8260256,135573,-2.64
2012-10-09,24330769,3,51.130500794281474,8107423,135221,8094773,135010,8128528,135573,-4.19
2012-10-10,24207769,3,51.130500794281474,8066438,135221,8053851,135010,8087436,135573,-4.67
2012-10-11,24131816,3,51.130500794281474,8041129,135221,8028581,135010,8062061,135573,-4.97
2012-10-12,24120960,3,51.130500794281474,8037511,135221,8024970,135010,8058434,135573,-5.01
2012-10-15,24298212,3,51.130500794281474,8096575,135221,8083941,135010,8117652,135573,-4.32
2012-10-16,24641860,3,51.130500794281474,8211085,135221,8198272,135010,8232459,135573,-2.96
2012-10-17,24627394,3,51.130500794281474,8206264,135221,8193459,135010,8227626,135573,-3.02
2012-10-18,24341622,3,51.130500794281474,8111040,135221,8098383,135010,8132154,135573,-4.14
2012-10-19,23759211,3,51.130500794281474,7916970,135221,7904617,135010,7937579,135573,-6.44
2012-10-22,23882211,3,51.130500794281474,7957956,135221,7945539,135010,7978672,135573,-5.95
2012-10-23,23654311,3,51.130500794281474,7882016,135221,7869717,135010,7902534,135573,-6.85
2012-10-24,23571112,3,51.130500794281474,7854293,135221,7842037,135010,7874738,135573,-7.18
2012-10-25,23571112,3,51.130500794281474,7854293,135221,7842037,135010,7874738,135573,-7.18
2012-10-26,23639844,3,51.130500794281474,7877195,135221,7864904,135010,7897701,135573,-6.91
2012-10-31,23495143,3,51.130500794281474,7828978,135221,7816762,135010,7849358,135573,-7.48
2012-11-01,23827955,3,51.130500794281474,7939877,135221,7927488,135010,7960546,135573,-6.17
2012-11-02,23574727,3,51.130500794281474,7855497,135221,7843239,135010,7875946,135573,-7.16
2012-11-05,23730276,3,51.130500794281474,7907329,135221,7894990,135010,7927913,135573,-6.55
2012-11-06,23773689,3,51.130500794281474,7921795,135221,7909434,135010,7942416,135573,-6.38
2012-11-07,23212984,3,51.130500794281474,7734958,135221,7722888,135010,7755093,135573,-8.59
2012-11-08,22847630,3,51.130500794281474,7613216,135221,7601336,135010,7633034,135573,-10.03
2012-11-09,22945299,3,51.130500794281474,7645761,135221,7633830,135010,7665664,135573,-9.64
2012-11-12,22941683,3,51.130500794281474,7644556,135221,7632627,135010,7664456,135573,-9.66
2012-11-13,22782514,3,51.130500794281474,7591518,135221,7579672,135010,7611280,135573,-10.28
2012-11-14,22514830,3,51.130500794281474,7502321,135221,7490614,135010,7521851,135573,-11.34
2012-11-15,22438863,3,51.130500794281474,7477007,135221,7465340,135010,7496471,135573,-11.64
2012-11-16,22536532,3,51.130500794281474,7509552,135221,7497834,135010,7529101,135573,-11.25
2012-11-19,23071910,3,51.130500794281474,7687950,135221,7675953,135010,7707963,135573,-9.14
2012-11-20,23079139,3,51.130500794281474,7690359,135221,7678359,135010,7710378,135573,-9.12
2012-11-21,23126168,3,51.130500794281474,7706029,135221,7694005,135010,7726089,135573,-8.93
2012-11-23,23477059,3,51.130500794281474,7822952,135221,7810745,135010,7843317,135573,-7.55
2012-11-26,23578354,3,51.130500794281474,7856706,135221,7844446,135010,7877158,135573,-7.15
2012-11-27,23498766,3,51.130500794281474,7830185,135221,7817967,135010,7850568,135573,-7.46
2012-11-28,23701338,3,51.130500794281474,7897686,135221,7885362,135010,7918245,135573,-6.67
2012-11-29,23842417,3,51.130500794281474,7944696,135221,7932299,135010,7965377,135573,-6.11
2012-11-30,23802631,3,51.130500794281474,7931439,135221,7919062,135010,7952085,135573,-6.27
2012-12-03,23755597,3,51.130500794281474,7915766,135221,7903414,135010,7936372,135573,-6.45
2012-12-04,23741125,3,51.130500794281474,7910944,135221,7898600,135010,7931537,135573,-6.51
2012-12-05,23477059,3,51.130500794281474,7822952,135221,7810745,135010,7843317,135573,-7.55
2012-12-06,23628985,3,51.130500794281474,7873577,135221,7861291,135010,7894073,135573,-6.95
2012-12-07,23487917,3,51.130500794281474,7826571,135221,7814358,135010,7846944,135573,-7.51
2012-12-10,23556643,3,51.130500794281474,7849471,135221,7837223,135010,7869904,135573,-7.24
2012-12-11,23864123,3,51.130500794281474,7951929,135221,7939521,135010,7972629,135573,-6.03
