Date,equity,cash,is_month_start,rebalanced,rebalance_reason,tqqq_close,tqqq_shares,tqqq_weight,tqqq_signal_today,tqqq_pending_intent,tqqq_pending_reason,tqqq_pending_delta,tqqq_executed_intent,tqqq_exec_side,tqqq_exec_shares,tqqq_exec_price
2009-01-26,6875172,6875172,False,False,,0.073381,0,0.0,hold,,,0.0,,,0,0.0
2009-01-27,6875172,6875172,False,False,,0.074964,0,0.0,hold,,,0.0,,,0,0.0
2009-01-28,6875172,6875172,False,False,,0.08286,0,0.0,hold,,,0.0,,,0,0.0
2009-01-29,6875172,6875172,False,False,,0.076547,0,0.0,hold,,,0.0,,,0,0.0
2009-01-30,6875172,6875172,False,False,,0.072505,0,0.0,hold,,,0.0,,,0,0.0
2009-02-02,6875172,6875172,True,False,,0.075119,0,0.0,hold,,,0.0,,,0,0.0
2009-02-03,6875172,6875172,False,False,,0.078639,0,0.0,hold,,,0.0,,,0,0.0
2009-02-04,6875172,6875172,False,False,,0.078949,0,0.0,hold,,,0.0,,,0,0.0
2009-02-05,6875172,6875172,False,False,,0.084169,0,0.0,hold,,,0.0,,,0,0.0
2009-02-06,6875172,6875172,False,False,,0.090771,0,0.0,hold,,,0.0,,,0,0.0
2009-02-09,6875172,6875172,False,False,,0.091893,0,0.0,hold,,,0.0,,,0,0.0
2009-02-10,6875172,6875172,False,False,,0.081734,0,0.0,hold,,,0.0,,,0,0.0
2009-02-11,6875172,6875172,False,False,,0.080596,0,0.0,hold,,,0.0,,,0,0.0
2009-02-12,6875172,6875172,False,False,,0.083553,0,0.0,hold,,,0.0,,,0,0.0
2009-02-13,6875172,6875172,False,False,,0.082399,0,0.0,hold,,,0.0,,,0,0.0
2009-02-17,6875172,6875172,False,False,,0.072563,0,0.0,hold,,,0.0,,,0,0.0
2009-02-18,6875172,6875172,False,False,,0.072707,0,0.0,hold,,,0.0,,,0,0.0
2009-02-19,6875172,6875172,False,False,,0.069344,0,0.0,hold,,,0.0,,,0,0.0
2009-02-20,6875172,6875172,False,False,,0.069917,0,0.0,hold,,,0.0,,,0,0.0
2009-02-23,6875172,6875172,False,False,,0.062574,0,0.0,hold,,,0.0,,,0,0.0
2009-02-24,6875172,6875172,False,False,,0.068768,0,0.0,hold,,,0.0,,,0,0.0
2009-02-25,6875172,6875172,False,False,,0.067401,0,0.0,hold,,,0.0,,,0,0.0
2009-02-26,6875172,6875172,False,False,,0.061738,0,0.0,hold,,,0.0,,,0,0.0
2009-02-27,6875172,6875172,False,False,,0.060001,0,0.0,hold,,,0.0,,,0,0.0
2009-03-02,6875172,6875172,True,False,,0.054177,0,0.0,hold,,,0.0,,,0,0.0
2009-03-03,6875172,6875172,False,False,,0.054051,0,0.0,hold,,,0.0,,,0,0.0
2009-03-04,6875172,6875172,False,False,,0.058373,0,0.0,hold,,,0.0,,,0,0.0
2009-03-05,6875172,6875172,False,False,,0.053114,0,0.0,hold,,,0.0,,,0,0.0
2009-03-06,6875172,6875172,False,False,,0.051848,0,0.0,hold,,,0.0,,,0,0.0
2009-03-09,6875172,6875172,False,False,,0.048533,0,0.0,hold,,,0.0,,,0,0.0
2009-03-10,6875172,6875172,False,False,,0.057523,0,0.0,hold,,,0.0,,,0,0.0
2009-03-11,6875172,6875172,False,False,,0.060171,0,0.0,hold,,,0.0,,,0,0.0
2009-03-12,6875172,6875172,False,False,,0.066151,0,0.0,hold,,,0.0,,,0,0.0
2009-03-13,6875172,6875172,False,False,,0.066631,0,0.0,hold,,,0.0,,,0,0.0
2009-03-16,6875172,6875172,False,False,,0.063288,0,0.0,hold,,,0.0,,,0,0.0
2009-03-17,6875172,6875172,False,False,,0.070472,0,0.0,hold,,,0.0,,,0,0.0
2009-03-18,6875172,6875172,False,False,,0.073134,0,0.0,hold,,,0.0,,,0,0.0
2009-03-19,6875172,6875172,False,False,,0.072981,0,0.0,hold,,,0.0,,,0,0.0
2009-03-20,6875172,6875172,False,False,,0.069643,0,0.0,hold,,,0.0,,,0,0.0
2009-03-23,6875172,6875172,False,False,,0.081954,0,0.0,hold,,,0.0,,,0,0.0
2009-03-24,6875172,6875172,False,False,,0.077413,0,0.0,hold,,,0.0,,,0,0.0
2009-03-25,6875172,6875172,False,False,,0.078479,0,0.0,hold,,,0.0,,,0,0.0
2009-03-26,6875172,6875172,False,False,,0.085737,0,0.0,hold,,,0.0,,,0,0.0
2009-03-27,6875172,6875172,False,False,,0.080899,0,0.0,hold,,,0.0,,,0,0.0
2009-03-30,6875172,6875172,False,False,,0.074909,0,0.0,hold,,,0.0,,,0,0.0
2009-03-31,6875172,6875172,False,False,,0.076847,0,0.0,hold,,,0.0,,,0,0.0
2009-04-01,6875172,6875172,True,False,,0.080264,0,0.0,hold,,,0.0,,,0,0.0
2009-04-02,6875172,6875172,False,False,,0.088005,0,0.0,hold,,,0.0,,,0,0.0
2009-04-03,6875172,6875172,False,False,,0.092904,0,0.0,hold,,,0.0,,,0,0.0
2009-04-06,6875172,6875172,False,False,,0.092208,0,0.0,hold,,,0.0,,,0,0.0
2009-04-07,6875172,6875172,False,False,,0.084916,0,0.0,hold,,,0.0,,,0,0.0
2009-04-08,6875172,6875172,False,False,,0.089207,0,0.0,hold,,,0.0,,,0,0.0
2009-04-09,6875172,6875172,False,False,,0.097493,0,0.0,hold,,,0.0,,,0,0.0
2009-04-13,6875172,6875172,False,False,,0.097043,0,0.0,hold,,,0.0,,,0,0.0
2009-04-14,6875172,6875172,False,False,,0.093496,0,0.0,hold,,,0.0,,,0,0.0
2009-04-15,6875172,6875172,False,False,,0.092712,0,0.0,hold,,,0.0,,,0,0.0
2009-04-16,6875172,6875172,False,False,,0.099917,0,0.0,hold,,,0.0,,,0,0.0
2009-04-17,6875172,6875172,False,False,,0.100541,0,0.0,hold,,,0.0,,,0,0.0
2009-04-20,6875172,6875172,False,False,,0.090845,0,0.0,hold,,,0.0,,,0,0.0
2009-04-21,6875172,6875172,False,False,,0.094643,0,0.0,hold,,,0.0,,,0,0.0
2009-04-22,6875172,6875172,False,False,,0.095505,0,0.0,hold,,,0.0,,,0,0.0
2009-04-23,6875172,6875172,False,False,,0.098295,0,0.0,hold,,,0.0,,,0,0.0
2009-04-24,6875172,6875172,False,False,,0.103454,0,0.0,hold,,,0.0,,,0,0.0
2009-04-27,6875172,6875172,False,False,,0.103815,0,0.0,hold,,,0.0,,,0,0.0
2009-04-28,6875172,6875172,False,False,,0.1015,0,0.0,hold,,,0.0,,,0,0.0
2009-04-29,6875172,6875172,False,False,,0.105676,0,0.0,hold,,,0.0,,,0,0.0
2009-04-30,6875172,6875172,False,False,,0.108845,0,0.0,hold,,,0.0,,,0,0.0
2009-05-01,6875172,6875172,True,False,,0.109695,0,0.0,hold,,,0.0,,,0,0.0
2009-05-04,6875172,6875172,False,False,,0.116198,0,0.0,hold,,,0.0,,,0,0.0
2009-05-05,6875172,6875172,False,False,,0.115891,0,0.0,hold,,,0.0,,,0,0.0
2009-05-06,6875172,6875172,False,False,,0.115982,0,0.0,hold,,,0.0,,,0,0.0
2009-05-07,6875172,6875172,False,False,,0.107829,0,0.0,hold,,,0.0,,,0,0.0
2009-05-08,6875172,6875172,False,False,,0.10801,0,0.0,hold,,,0.0,,,0,0.0
2009-05-11,6875172,6875172,False,False,,0.109139,0,0.0,hold,,,0.0,,,0,0.0
2009-05-12,6875172,6875172,False,False,,0.105128,0,0.0,hold,,,0.0,,,0,0.0
2009-05-13,6875172,6875172,False,False,,0.096662,0,0.0,hold,,,0.0,,,0,0.0
2009-05-14,6875172,6875172,False,False,,0.099904,0,0.0,hold,,,0.0,,,0,0.0
2009-05-15,6875172,6875172,False,False,,0.099717,0,0.0,hold,,,0.0,,,0,0.0
2009-05-18,6875172,6875172,False,False,,0.10751,0,0.0,hold,,,0.0,,,0,0.0
2009-05-19,6875172,6875172,False,False,,0.10901,0,0.0,hold,,,0.0,,,0,0.0
2009-05-20,6875172,6875172,False,False,,0.107861,0,0.0,hold,,,0.0,,,0,0.0
2009-05-21,6875172,6875172,False,False,,0.101906,0,0.0,hold,,,0.0,,,0,0.0
2009-05-22,6875172,6875172,False,False,,0.1009,0,0.0,hold,,,0.0,,,0,0.0
2009-05-26,6875172,6875172,False,False,,0.112174,0,0.0,hold,,,0.0,,,0,0.0
2009-05-27,6875172,6875172,False,False,,0.109844,0,0.0,hold,,,0.0,,,0,0.0
2009-05-28,6875172,6875172,False,False,,0.113652,0,0.0,hold,,,0.0,,,0,0.0
2009-05-29,6875172,6875172,False,False,,0.117839,0,0.0,hold,,,0.0,,,0,0.0
2009-06-01,6875172,6875172,True,False,,0.127922,0,0.0,hold,,,0.0,,,0,0.0
2009-06-02,6875172,6875172,False,False,,0.12844,0,0.0,hold,,,0.0,,,0,0.0
2009-06-03,6875172,6875172,False,False,,0.127267,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,6875172.0,,,0,0.0
2009-06-04,7039634,0,False,False,,0.131566,53506480,1.0,hold,,,0.0,ENTER_TO_TARGET,buy,53506480,0.128108
2009-06-05,7062160,0,False,False,,0.131987,53506480,1.0,hold,,,0.0,,,0,0.0
2009-06-08,6998273,0,False,False,,0.130793,53506480,1.0,hold,,,0.0,,,0,0.0
2009-06-09,7158043,0,False,False,,0.133779,53506480,1.0,hold,,,0.0,,,0,0.0
2009-06-10,7081957,0,False,False,,0.132357,53506480,1.0,hold,,,0.0,,,0,0.0
2009-06-11,7081422,0,False,False,,0.132347,53506480,1.0,hold,,,0.0,,,0,0.0
2009-06-12,6982863,0,False,False,,0.130505,53506480,1.0,hold,,,0.0,,,0,0.0
2009-06-15,6553634,0,False,False,,0.122483,53506480,1.0,hold,,,0.0,,,0,0.0
2009-06-16,6361492,0,False,False,,0.118892,53506480,1.0,hold,,,0.0,,,0,0.0
2009-06-17,6543522,0,False,False,,0.122294,53506480,1.0,hold,,,0.0,,,0,0.0
2009-06-18,6504783,0,False,False,,0.12157,53506480,1.0,hold,,,0.0,,,0,0.0
2009-06-19,6713726,0,False,False,,0.125475,53506480,1.0,hold,,,0.0,,,0,0.0
2009-06-22,6111671,0,False,False,,0.114223,53506480,1.0,hold,,,0.0,,,0,0.0
2009-06-23,6069401,0,False,False,,0.113433,53506480,1.0,hold,,,0.0,,,0,0.0
2009-06-24,6375886,0,False,False,,0.119161,53506480,1.0,hold,,,0.0,,,0,0.0
2009-06-25,6751662,0,False,False,,0.126184,53506480,1.0,hold,,,0.0,,,0,0.0
2009-06-26,6795805,0,False,False,,0.127009,53506480,1.0,hold,,,0.0,,,0,0.0
2009-06-29,6840161,0,False,False,,0.127838,53506480,1.0,hold,,,0.0,,,0,0.0
2009-06-30,6800246,0,False,False,,0.127092,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-01,6811000,0,True,False,,0.127293,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-02,6361439,0,False,False,,0.118891,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-06,6259135,0,False,False,,0.116979,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-07,5792077,0,False,False,,0.10825,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-08,5882235,0,False,False,,0.109935,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-09,5912306,0,False,False,,0.110497,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-10,5988445,0,False,False,,0.11192,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-13,6332706,0,False,False,,0.118354,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-14,6401676,0,False,False,,0.119643,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-15,7046429,0,False,False,,0.131693,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-16,7297856,0,False,False,,0.136392,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-17,7414554,0,False,False,,0.138573,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-20,7627242,0,False,False,,0.142548,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-21,7783588,0,False,False,,0.14547,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-22,7978779,0,False,False,,0.149118,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-23,8506674,0,False,False,,0.158984,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-24,8311536,0,False,False,,0.155337,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-27,8502501,0,False,False,,0.158906,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-28,8326893,0,False,False,,0.155624,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-29,8492549,0,False,False,,0.15872,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-30,8640922,0,False,False,,0.161493,53506480,1.0,hold,,,0.0,,,0,0.0
2009-07-31,8561679,0,False,False,,0.160012,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-03,8945213,0,True,False,,0.16718,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-04,8944625,0,False,False,,0.167169,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-05,8736217,0,False,False,,0.163274,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-06,8504748,0,False,False,,0.158948,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-07,8828141,0,False,False,,0.164992,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-10,8641564,0,False,False,,0.161505,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-11,8418389,0,False,False,,0.157334,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-12,8810163,0,False,False,,0.164656,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-13,8955433,0,False,False,,0.167371,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-14,8646540,0,False,False,,0.161598,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-17,7893222,0,False,False,,0.147519,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-18,8231116,0,False,False,,0.153834,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-19,8401374,0,False,False,,0.157016,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-20,8695766,0,False,False,,0.162518,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-21,9042916,0,False,False,,0.169006,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-24,9015360,0,False,False,,0.168491,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-25,9095406,0,False,False,,0.169987,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-26,9047464,0,False,False,,0.169091,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-27,9114187,0,False,False,,0.170338,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-28,9140619,0,False,False,,0.170832,53506480,1.0,hold,,,0.0,,,0,0.0
2009-08-31,8861957,0,False,False,,0.165624,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-01,8363223,0,True,False,,0.156303,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-02,8343480,0,False,False,,0.155934,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-03,8508761,0,False,False,,0.159023,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-04,9057309,0,False,False,,0.169275,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-08,9312535,0,False,False,,0.174045,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-09,9551923,0,False,False,,0.178519,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-10,9823255,0,False,False,,0.18359,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-11,9850971,0,False,False,,0.184108,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-14,9964191,0,False,False,,0.186224,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-15,10056757,0,False,False,,0.187954,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-16,10496259,0,False,False,,0.196168,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-17,10488073,0,False,False,,0.196015,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-18,10540081,0,False,False,,0.196987,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-21,10636232,0,False,False,,0.198784,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-22,10695464,0,False,False,,0.199891,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-23,10544255,0,False,False,,0.197065,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-24,10260403,0,False,False,,0.19176,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-25,9988964,0,False,False,,0.186687,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-28,10498506,0,False,False,,0.19621,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-29,10356714,0,False,False,,0.19356,53506480,1.0,hold,,,0.0,,,0,0.0
2009-09-30,10378063,0,False,False,,0.193959,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-01,9456254,0,True,False,,0.176731,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-02,9372570,0,False,False,,0.175167,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-05,9598956,0,False,False,,0.179398,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-06,10108444,0,False,False,,0.18892,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-07,10194536,0,False,False,,0.190529,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-08,10324771,0,False,False,,0.192963,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-09,10500058,0,False,False,,0.196239,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-12,10566139,0,False,False,,0.197474,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-13,10572881,0,False,False,,0.1976,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-14,11004196,0,False,False,,0.205661,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-15,10926986,0,False,False,,0.204218,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-16,10713121,0,False,False,,0.200221,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-19,11035498,0,False,False,,0.206246,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-20,11042400,0,False,False,,0.206375,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-21,10980386,0,False,False,,0.205216,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-22,11109443,0,False,False,,0.207628,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-23,10970220,0,False,False,,0.205026,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-26,10862672,0,False,False,,0.203016,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-27,10369235,0,False,False,,0.193794,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-28,9670547,0,False,False,,0.180736,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-29,10160613,0,False,False,,0.189895,53506480,1.0,hold,,,0.0,,,0,0.0
2009-10-30,9341536,0,False,False,,0.174587,53506480,1.0,hold,,,0.0,,,0,0.0
2009-11-02,9457270,0,True,False,,0.17675,53506480,1.0,hold,,,0.0,,,0,0.0
2009-11-03,9546305,0,False,False,,0.178414,53506480,1.0,hold,,,0.0,,,0,0.0
2009-11-04,9594247,0,False,False,,0.17931,53506480,1.0,hold,,,0.0,,,0,0.0
2009-11-05,10303957,0,False,False,,0.192574,53506480,1.0,hold,,,0.0,,,0,0.0
2009-11-06,10485772,0,False,False,,0.195972,53506480,1.0,hold,,,0.0,,,0,0.0
2009-11-09,11157064,0,False,False,,0.208518,53506480,1.0,hold,,,0.0,,,0,0.0
2009-11-10,11240962,0,False,False,,0.210086,53506480,1.0,hold,,,0.0,,,0,0.0
2009-11-11,11456701,0,False,False,,0.214118,53506480,1.0,hold,,,0.0,,,0,0.0
2009-11-12,11260171,0,False,False,,0.210445,53506480,1.0,hold,,,0.0,,,0,0.0
2009-11-13,11538084,0,False,False,,0.215639,53506480,1.0,hold,,,0.0,,,0,0.0
2009-11-16,11891227,0,False,False,,0.222239,53506480,1.0,hold,,,0.0,,,0,0.0
2009-11-17,12002788,0,False,False,,0.224324,53506480,1.0,hold,,,0.0,,,0,0.0
2009-11-18,11800159,0,False,False,,0.220537,53506480,1.0,hold,,,0.0,,,0,0.0
2009-11-19,11248614,0,False,False,,0.210229,53506480,1.0,hold,,,0.0,,,0,0.0
2009-11-20,11077821,0,False,False,,0.207037,53506480,1.0,hold,,,0.0,,,0,0.0
2009-11-23,11612618,0,False,False,,0.217032,53506480,1.0,hold,,,0.0,,,0,0.0
2009-11-24,11493459,0,False,False,,0.214805,53506480,1.0,hold,,,0.0,,,0,0.0
2009-11-25,11641619,0,False,False,,0.217574,53506480,1.0,hold,,,0.0,,,0,0.0
2009-11-27,11111209,0,False,False,,0.207661,53506480,1.0,hold,,,0.0,,,0,0.0
2009-11-30,11148824,0,False,False,,0.208364,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-01,11493620,0,True,False,,0.214808,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-02,11539850,0,False,False,,0.215672,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-03,11397683,0,False,False,,0.213015,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-04,11576127,0,False,False,,0.21635,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-07,11410043,0,False,False,,0.213246,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-08,11198853,0,False,False,,0.209299,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-09,11536800,0,False,False,,0.215615,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-10,11708823,0,False,False,,0.21883,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-11,11573238,0,False,False,,0.216296,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-14,11902891,0,False,False,,0.222457,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-15,11701760,0,False,False,,0.218698,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-16,11748525,0,False,False,,0.219572,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-17,11318707,0,False,False,,0.211539,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-18,11871376,0,False,False,,0.221868,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-21,12271123,0,False,False,,0.229339,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-22,12491409,0,False,False,,0.233456,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-23,12763971,0,False,False,,0.23855,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-24,13116151,0,False,False,,0.245132,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-28,13320652,0,False,False,,0.248954,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-29,13155531,0,False,False,,0.245868,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-30,13274690,0,False,False,,0.248095,53506480,1.0,hold,,,0.0,,,0,0.0
2009-12-31,12911542,0,False,False,,0.241308,53506480,1.0,hold,,,0.0,,,0,0.0
2010-01-04,13477961,0,True,False,,0.251894,53506480,1.0,hold,,,0.0,,,0,0.0
2010-01-05,13477105,0,False,False,,0.251878,53506480,1.0,hold,,,0.0,,,0,0.0
2010-01-06,13232313,0,False,False,,0.247303,53506480,1.0,hold,,,0.0,,,0,0.0
2010-01-07,13257301,0,False,False,,0.24777,53506480,1.0,hold,,,0.0,,,0,0.0
2010-01-08,13583744,0,False,False,,0.253871,53506480,1.0,hold,,,0.0,,,0,0.0
2010-01-11,13416536,0,False,False,,0.250746,53506480,1.0,hold,,,0.0,,,0,0.0
2010-01-12,12912130,0,False,False,,0.241319,53506480,1.0,hold,,,0.0,,,0,0.0
2010-01-13,13393582,0,False,False,,0.250317,53506480,1.0,hold,,,0.0,,,0,0.0
2010-01-14,13427398,0,False,False,,0.250949,53506480,1.0,hold,,,0.0,,,0,0.0
2010-01-15,12957611,0,False,False,,0.242169,53506480,1.0,hold,,,0.0,,,0,0.0
2010-01-19,13584172,0,False,False,,0.253879,53506480,1.0,hold,,,0.0,,,0,0.0
2010-01-20,12997206,0,False,False,,0.242909,53506480,1.0,hold,,,0.0,,,0,0.0
2010-01-21,12631275,0,False,False,,0.23607,53506480,1.0,hold,,,0.0,,,0,0.0
2010-01-22,11522514,0,False,False,,0.215348,53506480,1.0,hold,,,0.0,,,0,0.0
2010-01-25,11639211,0,False,False,,0.217529,53506480,1.0,hold,,,0.0,,,0,0.0
2010-01-26,11669977,0,False,False,,0.218104,53506480,1.0,hold,,,0.0,,,0,0.0
2010-01-27,11945482,0,False,False,,0.223253,53506480,1.0,hold,,,0.0,,,0,0.0
2010-01-28,11022763,0,False,False,,0.206008,53506480,1.0,hold,,,0.0,,,0,0.0
2010-01-29,10444947,0,False,False,,0.195209,53506480,1.0,hold,,,0.0,,,0,0.0
2010-02-01,10788458,0,True,False,,0.201629,53506480,1.0,hold,,,0.0,,,0,0.0
2010-02-02,11079480,0,False,False,,0.207068,53506480,1.0,hold,,,0.0,,,0,0.0
2010-02-03,11261509,0,False,False,,0.21047,53506480,1.0,hold,,,0.0,,,0,0.0
2010-02-04,10283196,0,False,False,,0.192186,53506480,1.0,hold,,,0.0,,,0,0.0
2010-02-05,10543077,0,False,False,,0.197043,53506480,1.0,hold,,,0.0,,,0,0.0
2010-02-08,10314230,0,False,False,,0.192766,53506480,1.0,hold,,,0.0,,,0,0.0
2010-02-09,10632647,0,False,False,,0.198717,53506480,1.0,hold,,,0.0,,,0,0.0
2010-02-10,10565336,0,False,False,,0.197459,53506480,1.0,hold,,,0.0,,,0,0.0
2010-02-11,11043524,0,False,False,,0.206396,53506480,1.0,hold,,,0.0,,,0,0.0
2010-02-12,11088736,0,False,False,,0.207241,53506480,1.0,hold,,,0.0,,,0,0.0
2010-02-16,11518233,0,False,False,,0.215268,53506480,1.0,hold,,,0.0,,,0,0.0
2010-02-17,11713692,0,False,False,,0.218921,53506480,1.0,hold,,,0.0,,,0,0.0
2010-02-18,11935798,0,False,False,,0.223072,53506480,1.0,hold,,,0.0,,,0,0.0
2010-02-19,11935798,0,False,False,,0.223072,53506480,1.0,hold,,,0.0,,,0,0.0
2010-02-22,11852006,0,False,False,,0.221506,53506480,1.0,hold,,,0.0,,,0,0.0
2010-02-23,11389282,0,False,False,,0.212858,53506480,1.0,hold,,,0.0,,,0,0.0
2010-02-24,11733704,0,False,False,,0.219295,53506480,1.0,hold,,,0.0,,,0,0.0
2010-02-25,11726962,0,False,False,,0.219169,53506480,1.0,hold,,,0.0,,,0,0.0
2010-02-26,11873302,0,False,False,,0.221904,53506480,1.0,hold,,,0.0,,,0,0.0
2010-03-01,12382577,0,True,False,,0.231422,53506480,1.0,hold,,,0.0,,,0,0.0
2010-03-02,12457004,0,False,False,,0.232813,53506480,1.0,hold,,,0.0,,,0,0.0
2010-03-03,12526242,0,False,False,,0.234107,53506480,1.0,hold,,,0.0,,,0,0.0
2010-03-04,12664502,0,False,False,,0.236691,53506480,1.0,hold,,,0.0,,,0,0.0
2010-03-05,13224287,0,False,False,,0.247153,53506480,1.0,hold,,,0.0,,,0,0.0
2010-03-08,13294809,0,False,False,,0.248471,53506480,1.0,hold,,,0.0,,,0,0.0
2010-03-09,13530130,0,False,False,,0.252869,53506480,1.0,hold,,,0.0,,,0,0.0
2010-03-10,13861228,0,False,False,,0.259057,53506480,1.0,hold,,,0.0,,,0,0.0
2010-03-11,13988895,0,False,False,,0.261443,53506480,1.0,hold,,,0.0,,,0,0.0
2010-03-12,14020785,0,False,False,,0.262039,53506480,1.0,hold,,,0.0,,,0,0.0
2010-03-15,13926399,0,False,False,,0.260275,53506480,1.0,hold,,,0.0,,,0,0.0
2010-03-16,14189705,0,False,False,,0.265196,53506480,1.0,hold,,,0.0,,,0,0.0
